iter	Passed	Remaining
1664	81884	508276
1665	81932	508219
1666	81977	508145
1667	82020	508058
1668	82071	508019
1669	82127	508008
1670	82176	507959
1671	82224	507903
1672	82278	507886
1673	82326	507828
1674	82375	507778
1675	82429	507757
1676	82479	507715
1677	82526	507650
1678	82569	507560
1679	82618	507511
1680	82662	507431
1681	82715	507404
1682	82765	507362
1683	82814	507312
1684	82860	507245
1685	82912	507210
1686	82965	507187
1687	83018	507158
1688	83067	507109
1689	83118	507069
1690	83165	507012
1691	83218	506984
1692	83263	506910
1693	83310	506843
1694	83360	506802
1695	83404	506720
1696	83457	506692
1697	83499	506601
1698	83548	506551
1699	83600	506521
1700	83646	506450
1701	83701	506440
1702	83749	506381
1703	83798	506332
1704	83845	506268
1705	83899	506247
1706	83946	506184
1707	83991	506110
1708	84041	506070
1709	84096	506055
1710	84147	506017
1711	84200	505991
1712	84255	505972
1713	84307	505942
1714	84357	505897
1715	84409	505867
1716	84460	505827
1717	84503	505741
1718	84553	505695
1719	84599	505627
1720	84651	505595
1721	84708	505595
1722	84757	505541
1723	84810	505515
1724	84856	505447
1725	84907	505412
1726	84969	505437
1727	85024	505425
1728	85078	505403
1729	85131	505374
1730	85185	505357
1731	85234	505305
1732	85293	505311
1733	85343	505269
1734	85394	505228
1735	85448	505209
1736	85497	505159
1737	85554	505154
1738	85615	505172
1739	85666	505138
1740	85721	505118
1741	85777	505110
1742	85831	505090
1743	85878	505030
1744	85931	504998
1745	85978	504936
1746	86034	504929
1747	86123	505110
1748	86179	505101
1749	86247	505162
1750	86299	505131
1751	86348	505079
1752	86395	505016
1753	86445	504972
1754	86490	504898
1755	86541	504859
1756	86591	504812
1757	86637	504744
1758	86709	504826
1759	86757	504769
1760	86810	504744
1761	86853	504657
1762	86898	504583
1763	86941	504498
1764	86990	504443
1765	87039	504397
1766	87083	504315
1767	87130	504252
1768	87183	504227
1769	87235	504189
1770	87289	504168
1771	87340	504131
1772	87388	504072
1773	87443	504057
1774	87493	504012
1775	87544	503970
1776	87597	503943
1777	87642	503869
1778	87694	503836
1779	87743	503783
1780	87785	503691
1781	87829	503616
1782	87877	503558
1783	87925	503500
1784	87973	503447
1785	88024	503405
1786	88073	503356
1787	88117	503277
1788	88170	503245
1789	88220	503203
1790	88268	503146
1791	88311	503061
1792	88361	503015
1793	88416	502997
1794	88467	502958
1795	88511	502881
1796	88564	502853
1797	88612	502795
1798	88664	502760
1799	88712	502702
1800	88768	502694
1801	88819	502655
1802	88867	502599
1803	88916	502543
1804	88960	502466
1805	89007	502405
1806	89052	502333
1807	89100	502276
1808	89148	502216
1809	89190	502128
1810	89239	502076
1811	89289	502030
1812	89335	501966
1813	89387	501928
1814	89432	501855
1815	89475	501774
1816	89529	501748
1817	89579	501706
1818	89634	501686
1819	89689	501667
1820	89739	501623
1821	89789	501577
1822	89842	501550
1823	89891	501497
1824	89935	501419
1825	89982	501361
1826	90030	501305
1827	90078	501247
1828	90130	501211
1829	90183	501183
1830	90231	501128
1831	90286	501108
1832	90330	501030
1833	90378	500976
1834	90427	500922
1835	90479	500892
1836	90530	500849
1837	90599	500911
1838	90645	500839
1839	90692	500778
1840	90738	500711
1841	90780	500624
1842	90827	500561
1843	90869	500471
1844	90923	500448
1845	90976	500417
1846	91029	500390
1847	91079	500344
1848	91173	500543
1849	91221	500483
1850	91269	500429
1851	91321	500396
1852	91368	500330
1853	91417	500279
1854	91466	500228
1855	91508	500143
1856	91560	500107
1857	91608	500052
1858	91661	500019
1859	91713	499988
1860	91759	499916
1861	91813	499897
1862	91867	499869
1863	91917	499825
1864	91969	499789
1865	92021	499754
1866	92070	499703
1867	92122	499669
1868	92176	499648
1869	92219	499566
1870	92265	499495
1871	92313	499439
1872	92356	499353
1873	92408	499318
1874	92455	499259
1875	92505	499211
1876	92553	499156
1877	92606	499130
1878	92653	499067
1879	92706	499035
1880	92753	498972
1881	92801	498916
1882	92848	498855
1883	92890	498769
1884	92941	498731
1885	92995	498703
1886	93040	498633
1887	93092	498597
1888	93144	498559
1889	93199	498542
1890	93261	498561
1891	93303	498474
1892	93349	498407
1893	93400	498365
1894	93448	498309
1895	93491	498225
1896	93536	498153
1897	93586	498110
1898	93633	498047
1899	93676	497964
1900	93727	497922
1901	93771	497847
1902	93824	497816
1903	93875	497775
1904	93927	497739
1905	93972	497667
1906	94018	497603
1907	94070	497568
1908	94116	497500
1909	94166	497454
1910	94218	497422
1911	94264	497352
1912	94320	497340
1913	94371	497300
1914	94411	497201
1915	94462	497159
1916	94514	497125
1917	94569	497103
1918	94621	497069
1919	94674	497042
1920	94720	496974
1921	94771	496932
1922	94821	496889
1923	94880	496890
1924	94937	496881
1925	94986	496827
1926	95029	496749
1927	95080	496708
1928	95130	496661
1929	95181	496622
1930	95237	496603
1931	95291	496579
1932	95342	496538
1933	95394	496505
1934	95444	496460
1935	95497	496429
1936	95547	496381
1937	95595	496329
1938	95646	496286
1939	95695	496236
1940	95742	496171
1941	95794	496136
1942	95845	496096
1943	95895	496051
1944	95948	496019
1945	95997	495970
1946	96043	495905
1947	96095	495869
1948	96147	495835
1949	96202	495811
1950	96256	495786
1951	96300	495711
1952	96342	495625
1953	96395	495593
1954	96443	495539
1955	96494	495494
1956	96543	495446
1957	96593	495400
1958	96642	495349
1959	96690	495292
1960	96738	495237
1961	96785	495172
1962	96836	495134
1963	96890	495106
1964	96940	495064
1965	96991	495022
1966	97038	494962
1967	97090	494923
1968	97141	494883
1969	97186	494811
1970	97238	494779
1971	97282	494697
1972	97334	494662
1973	97387	494633
1974	97442	494611
1975	97498	494596
1976	97549	494557
1977	97604	494534
1978	97660	494520
1979	97714	494495
1980	97768	494466
1981	97813	494394
1982	97860	494337
1983	97907	494275
1984	97958	494232
1985	98015	494225
1986	98065	494177
1987	98115	494132
1988	98169	494105
1989	98226	494096
1990	98278	494057
1991	98328	494014
1992	98375	493951
1993	98422	493887
1994	98469	493830
1995	98552	493948
1996	98601	493895
1997	98654	493863
1998	98703	493816
1999	98756	493782
2000	98816	493784
2001	98864	493728
2002	98920	493712
2003	98964	493635
2004	99010	493573
2005	99058	493516
2006	99101	493435
2007	99150	493380
2008	99198	493326
2009	99246	493267
2010	99289	493189
2011	99338	493137
2012	99383	493068
2013	99434	493023
2014	99485	492982
2015	99536	492944
2016	99595	492940
2017	99641	492874
2018	99687	492806
2019	99737	492763
2020	99782	492693
2021	99835	492661
2022	99878	492580
2023	99928	492530
2024	99981	492502
2025	100031	492455
2026	100072	492366
2027	100122	492316
2028	100172	492273
2029	100223	492229
2030	100268	492161
2031	100313	492086
2032	100361	492034
2033	100408	491969
2034	100456	491914
2035	100505	491863
2036	100560	491841
2037	100615	491819
2038	100671	491806
2039	100718	491745
2040	100764	491677
2041	100811	491617
2042	100856	491543
2043	100903	491484
2044	100950	491423
2045	101002	491387
2046	101056	491362
2047	101102	491295
2048	101155	491263
2049	101207	491228
2050	101251	491152
2051	101300	491099
2052	101352	491063
2053	101402	491014
2054	101448	490953
2055	101498	490904
2056	101550	490870
2057	101598	490814
2058	101647	490762
2059	101696	490710
2060	101740	490633
2061	101785	490564
2062	101839	490536
2063	101889	490489
2064	101933	490415
2065	101988	490392
2066	102037	490341
2067	102083	490278
2068	102127	490204
2069	102175	490144
2070	102225	490101
2071	102269	490025
2072	102316	489965
2073	102366	489915
2074	102411	489849
2075	102461	489801
2076	102509	489743
2077	102556	489686
2078	102602	489621
2079	102656	489591
2080	102700	489515
2081	102747	489454
2082	102796	489405
2083	102847	489364
2084	102894	489305
2085	102950	489285
2086	102997	489226
2087	103046	489175
2088	103096	489127
2089	103145	489079
2090	103188	488996
2091	103237	488944
2092	103284	488886
2093	103336	488847
2094	103382	488784
2095	103436	488756
2096	103484	488701
2097	103537	488668
2098	103587	488621
2099	103635	488565
2100	103688	488534
2101	103739	488494
2102	103782	488416
2103	103847	488437
2104	103886	488342
2105	103938	488302
2106	103990	488265
2107	104038	488210
2108	104086	488155
2109	104136	488108
2110	104189	488077
2111	104239	488029
2112	104288	487977
2113	104338	487931
2114	104389	487891
2115	104439	487843
2116	104493	487819
2117	104543	487770
2118	104590	487708
2119	104646	487691
2120	104697	487651
2121	104750	487620
2122	104799	487568
2123	104851	487531
2124	104902	487485
2125	104953	487445
2126	105000	487385
2127	105048	487330
2128	105102	487301
2129	105158	487282
2130	105207	487231
2131	105255	487176
2132	105301	487113
2133	105352	487070
2134	105415	487084
2135	105462	487023
2136	105512	486976
2137	105556	486900
2138	105604	486846
2139	105653	486797
2140	105701	486741
2141	105752	486696
2142	105805	486667
2143	105854	486616
2144	105898	486539
2145	105944	486474
2146	105987	486399
2147	106037	486349
2148	106085	486297
2149	106136	486255
2150	106185	486200
2151	106237	486164
2152	106284	486105
2153	106331	486044
2154	106380	485993
2155	106425	485922
2156	106472	485862
2157	106527	485838
2158	106583	485822
2159	106635	485785
2160	106683	485726
2161	106734	485684
2162	106787	485654
2163	106838	485610
2164	106890	485573
2165	106937	485514
2166	106985	485460
2167	107031	485393
2168	107080	485342
2169	107128	485286
2170	107182	485259
2171	107225	485181
2172	107268	485103
2173	107318	485056
2174	107370	485018
2175	107419	484969
2176	107470	484925
2177	107512	484843
2178	107557	484774
2179	107604	484713
2180	107654	484665
2181	107703	484617
2182	107747	484544
2183	107797	484496
2184	107849	484458
2185	107898	484408
2186	107949	484366
2187	107999	484321
2188	108047	484263
2189	108095	484210
2190	108146	484165
2191	108196	484119
2192	108245	484069
2193	108299	484040
2194	108346	483980
2195	108398	483941
2196	108451	483910
2197	108498	483851
2198	108546	483796
2199	108594	483737
2200	108644	483691
2201	108698	483665
2202	108751	483630
2203	108798	483568
2204	108842	483496
2205	108891	483445
2206	108943	483410
2207	108992	483359
2208	109041	483305
2209	109084	483229
2210	109134	483184
2211	109179	483114
2212	109227	483060
2213	109274	483000
2214	109324	482953
2215	109373	482899
2216	109415	482820
2217	109462	482759
2218	109517	482736
2219	109565	482678
2220	109615	482633
2221	109664	482581
2222	109711	482524
2223	109757	482461
2224	109802	482391
2225	109852	482342
2226	109893	482258
2227	109948	482233
2228	109998	482186
2229	110049	482145
2230	110106	482130
2231	110154	482075
2232	110213	482067
2233	110264	482026
2234	110320	482002
2235	110371	481963
2236	110422	481918
2237	110472	481872
2238	110527	481849
2239	110581	481817
2240	110624	481744
2241	110664	481654
2242	110705	481567
2243	110754	481514
2244	110808	481485
2245	110855	481428
2246	110905	481379
2247	110955	481333
2248	111010	481306
2249	111058	481254
2250	111111	481218
2251	111167	481198
2252	111219	481159
2253	111267	481106
2254	111313	481043
2255	111356	480963
2256	111405	480914
2257	111457	480874
2258	111546	480996
2259	111595	480945
2260	111645	480898
2261	111695	480855
2262	111739	480779
2263	111795	480761
2264	111843	480703
2265	111894	480662
2266	111943	480610
2267	111991	480554
2268	112036	480489
2269	112085	480438
2270	112130	480367
2271	112179	480319
2272	112235	480295
2273	112285	480250
2274	112334	480199
2275	112382	480143
2276	112431	480094
2277	112484	480059
2278	112541	480040
2279	112594	480006
2280	112642	479951
2281	112693	479908
2282	112737	479837
2283	112791	479806
2284	112842	479765
2285	112888	479702
2286	112940	479662
2287	112990	479618
2288	113045	479590
2289	113095	479546
2290	113143	479487
2291	113195	479449
2292	113244	479399
2293	113292	479342
2294	113333	479260
2295	113380	479199
2296	113431	479158
2297	113482	479116
2298	113534	479076
2299	113589	479049
2300	113636	478990
2301	113686	478946
2302	113738	478908
2303	113784	478845
2304	113835	478801
2305	113885	478752
2306	113937	478716
2307	113988	478671
2308	114032	478599
2309	114085	478564
2310	114131	478501
2311	114181	478454
2312	114232	478411
2313	114283	478372
2314	114333	478325
2315	114382	478271
2316	114428	478207
2317	114476	478152
2318	114528	478113
2319	114577	478064
2320	114626	478014
2321	114675	477962
2322	114723	477905
2323	114772	477856
2324	114824	477819
2325	114872	477763
2326	114919	477704
2327	114969	477656
2328	115022	477623
2329	115070	477565
2330	115119	477518
2331	115169	477468
2332	115215	477406
2333	115261	477340
2334	115311	477296
2335	115378	477319
2336	115427	477269
2337	115470	477191
2338	115520	477144
2339	115569	477093
2340	115617	477040
2341	115664	476981
2342	115714	476933
2343	115764	476884
2344	115813	476837
2345	115864	476793
2346	115918	476762
2347	115965	476703
2348	116013	476648
2349	116057	476577
2350	116108	476533
2351	116162	476501
2352	116212	476457
2353	116260	476403
2354	116312	476363
2355	116360	476305
2356	116413	476271
2357	116464	476229
2358	116519	476202
2359	116569	476155
2360	116612	476080
2361	116662	476033
2362	116717	476007
2363	116765	475954
2364	116812	475895
2365	116860	475838
2366	116912	475798
2367	116967	475773
2368	117012	475707
2369	117060	475649
2370	117105	475585
2371	117159	475550
2372	117215	475532
2373	117263	475475
2374	117317	475444
2375	117365	475388
2376	117412	475328
2377	117461	475279
2378	117511	475233
2379	117559	475177
2380	117609	475131
2381	117653	475059
2382	117705	475021
2383	117759	474990
2384	117805	474927
2385	117851	474864
2386	117900	474814
2387	117955	474786
2388	117998	474712
2389	118051	474675
2390	118102	474632
2391	118150	474576
2392	118200	474532
2393	118248	474476
2394	118293	474407
2395	118344	474366
2396	118389	474300
2397	118437	474242
2398	118482	474177
2399	118537	474149
2400	118584	474092
2401	118633	474040
2402	118685	474002
2403	118740	473974
2404	118787	473914
2405	118838	473870
2406	118886	473815
2407	118939	473783
2408	118987	473727
2409	119034	473667
2410	119079	473599
2411	119134	473575
2412	119186	473535
2413	119234	473481
2414	119280	473416
2415	119335	473390
2416	119386	473347
2417	119432	473283
2418	119482	473238
2419	119534	473196
2420	119584	473151
2421	119635	473109
2422	119688	473074
2423	119738	473027
2424	119791	472992
2425	119838	472930
2426	119889	472890
2427	119941	472851
2428	120000	472839
2429	120047	472778
2430	120096	472728
2431	120149	472693
2432	120195	472629
2433	120239	472561
2434	120286	472502
2435	120339	472467
2436	120390	472423
2437	120440	472376
2438	120494	472344
2439	120542	472290
2440	120587	472223
2441	120635	472167
2442	120680	472101
2443	120728	472046
2444	120778	471997
2445	120824	471937
2446	120875	471891
2447	120926	471851
2448	120982	471824
2449	121032	471781
2450	121077	471713
2451	121121	471641
2452	121172	471600
2453	121223	471555
2454	121269	471494
2455	121312	471421
2456	121364	471380
2457	121410	471319
2458	121463	471281
2459	121512	471230
2460	121560	471178
2461	121610	471129
2462	121660	471082
2463	121711	471040
2464	121761	470991
2465	121807	470931
2466	121857	470882
2467	121903	470821
2468	121952	470767
2469	122004	470730
2470	122054	470683
2471	122107	470648
2472	122155	470593
2473	122198	470518
2474	122247	470469
2475	122296	470417
2476	122347	470372
2477	122395	470320
2478	122444	470269
2479	122491	470209
2480	122537	470147
2481	122590	470109
2482	122640	470063
2483	122689	470014
2484	122735	469951
2485	122788	469913
2486	122836	469858
2487	122885	469810
2488	122940	469782
2489	122985	469713
2490	123036	469672
2491	123087	469630
2492	123134	469572
2493	123187	469536
2494	123241	469503
2495	123289	469449
2496	123340	469404
2497	123391	469360
2498	123442	469317
2499	123494	469279
2500	123547	469242
2501	123594	469184
2502	123647	469150
2503	123702	469120
2504	123748	469058
2505	123798	469011
2506	123847	468961
2507	123897	468913
2508	123947	468865
2509	123993	468802
2510	124043	468756
2511	124097	468724
2512	124146	468672
2513	124196	468626
2514	124247	468582
2515	124302	468556
2516	124351	468504
2517	124405	468470
2518	124447	468394
2519	124490	468322
2520	124541	468277
2521	124587	468217
2522	124636	468165
2523	124688	468125
2524	124736	468070
2525	124788	468032
2526	124840	467990
2527	124880	467908
2528	124923	467832
2529	124973	467785
2530	125024	467744
2531	125081	467720
2532	125136	467693
2533	125193	467673
2534	125242	467622
2535	125287	467557
2536	125337	467509
2537	125379	467430
2538	125425	467368
2539	125470	467302
2540	125515	467237
2541	125567	467198
2542	125621	467164
2543	125666	467100
2544	125718	467061
